timevote,subgroup,id,moment,student,gender,age,thermalsatisfaction,iaqsatisfaction,acousticsatisfaction,visualsatisfaction,ieqsatisfaction,clo_simple,activity,thermal_warm,thermal_cold,thermal_draft,thermal_other,iaq_stuffy,iaq_odour,iaq_dry,iaq_humid,iaq_other,ac_classroom,ac_hallway,ac_device,ac_outside,ac_other,vis_blackboard,vis_underexposure,vis_overexposure,vis_glare,vis_other,locationback,locationfront,troom,rh,co2,voc,sound,lighting,ea,ttrend,trm,locationleft,locationright,locationmiddle,groupobs,windowmajority,windowsclosed,activitymajority,time_troom,time_rh,time_co2,time_ea,time_trend,time_sound,time_voc,time_lighting,casestudy,clo_detailed,ac_ventilation,af
11/05/2021 10:05,Sec_C,DB1_14,End,True,male,16.0,3,3,4,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.925,42.184,716,0,61.007,216.398,46.102,-1.503,15.3,True,False,False,66.0,Multiple windows fully open,False,Passive course,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,SecondarySchool,,,
11/05/2021 10:05,Sec_C,DB1_15,End,True,female,11.0,4,3,2,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,24.925,42.184,716,0,61.007,216.398,46.102,-1.503,15.3,True,False,False,66.0,Multiple windows fully open,False,Passive course,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,SecondarySchool,,,
11/05/2021 10:06,Sec_C,DB1_7,End,True,female,16.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.925,42.184,716,0,61.007,216.398,46.102,-1.503,15.3,False,False,True,66.0,Multiple windows fully open,False,Passive course,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,SecondarySchool,,,
11/05/2021 10:06,Sec_C,DB1_10,End,True,female,15.0,5,3,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.925,42.184,716,0,61.007,216.398,46.102,-1.503,15.3,False,False,True,66.0,Multiple windows fully open,False,Passive course,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,SecondarySchool,,,
11/05/2021 10:06,Sec_C,DB1_11,End,True,male,15.0,4,3,4,4,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.925,42.184,716,0,61.007,216.398,46.102,-1.503,15.3,False,True,False,66.0,Multiple windows fully open,False,Passive course,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,SecondarySchool,,,
11/05/2021 10:06,Sec_C,DB1_6,End,True,female,17.0,2,2,2,2,2,Neutral,Passive course,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,24.925,42.184,716,0,61.007,216.398,46.102,-1.503,15.3,False,True,False,66.0,Multiple windows fully open,False,Passive course,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,11/05/2021 10:06,SecondarySchool,,,
18/05/2021 10:05,Sec_C,DB1_17,End,True,female,11.0,2,1,4,5,2,Neutral,Passive course,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,True,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:05,Sec_C,DB1_5,End,True,male,15.0,2,2,5,4,3,Neutral,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,True,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:05,Sec_C,DB1_0,End,True,male,15.0,1,1,5,5,5,Warmly,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,False,True,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_4,End,True,male,15.0,3,3,3,3,3,Lightly,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,False,True,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_12,End,True,male,15.0,3,2,3,3,3,Neutral,Passive course,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,True,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_8,End,True,male,15.0,2,4,4,4,3,Neutral,Passive course,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,True,False,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_6,End,True,female,17.0,3,1,2,2,1,Warmly,Passive course,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,True,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_3,End,True,female,15.0,5,3,5,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,True,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_7,End,True,female,16.0,3,3,4,4,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,False,True,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_10,End,True,female,15.0,2,2,3,4,3,Neutral,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,False,False,True,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_14,End,True,male,16.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,True,False,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:06,Sec_C,DB1_15,End,True,female,11.0,3,2,3,4,3,Neutral,Passive course,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,24.5,39.733,698,0,57.644,122.107,43.926,-2.07,14.0,True,False,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,18/05/2021 10:03,SecondarySchool,,,
18/05/2021 10:07,Sec_C,DB1_11,End,True,male,15.0,2,2,4,4,3,Neutral,Passive course,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.487,38.874,723,0,73.796,183.935,43.475,-2.11,14.0,False,True,False,67.0,Multiple windows fully open,False,Passive course,18/05/2021 10:08,18/05/2021 10:08,18/05/2021 10:08,18/05/2021 10:08,18/05/2021 10:08,18/05/2021 10:08,18/05/2021 10:08,18/05/2021 10:08,SecondarySchool,,,
21/05/2021 12:05,Sec_C,DB1_14,End,True,male,16.0,4,3,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23.472,31.925,650,0,39.871,126.543,38.111,-0.834,14.0,True,False,False,68.0,Multiple windows tilted,False,Passive course,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,SecondarySchool,,,
21/05/2021 12:05,Sec_C,DB1_8,End,True,male,15.0,2,4,4,3,3,Neutral,Passive course,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23.472,31.925,650,0,39.871,126.543,38.111,-0.834,14.0,True,False,False,68.0,Multiple windows tilted,False,Passive course,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,SecondarySchool,,,
21/05/2021 12:05,Sec_C,DB1_15,End,True,female,11.0,4,2,3,2,3,Neutral,Passive course,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,23.472,31.925,650,0,39.871,126.543,38.111,-0.834,14.0,True,False,False,68.0,Multiple windows tilted,False,Passive course,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,SecondarySchool,,,
21/05/2021 12:05,Sec_C,DB1_4,End,True,male,15.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23.472,31.925,650,0,39.871,126.543,38.111,-0.834,14.0,False,False,True,68.0,Multiple windows tilted,False,Passive course,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,SecondarySchool,,,
21/05/2021 12:06,Sec_C,DB1_10,End,True,female,15.0,3,4,3,4,3,Neutral,Active course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23.472,31.925,650,0,39.871,126.543,38.111,-0.834,14.0,False,False,True,68.0,Multiple windows tilted,False,Passive course,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,21/05/2021 12:05,SecondarySchool,,,
25/05/2021 8:29,Sec_C,DB1_7,Start,True,female,16.0,4,4,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22.052,39.408,430,0,46.856,14.083,38.618,-0.155,13.6,False,False,True,69.0,Multiple windows tilted,False,Passive course,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,SecondarySchool,,,
25/05/2021 8:29,Sec_C,DB1_17,Start,True,female,11.0,3,2,4,4,3,Warmly,Passive course,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22.052,39.408,430,0,46.856,14.083,38.618,-0.155,13.6,False,True,False,69.0,Multiple windows tilted,False,Passive course,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,SecondarySchool,,,
25/05/2021 8:29,Sec_C,DB1_4,Start,True,male,15.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22.052,39.408,430,0,46.856,14.083,38.618,-0.155,13.6,False,False,True,69.0,Multiple windows tilted,False,Passive course,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,25/05/2021 8:27,SecondarySchool,,,
25/05/2021 8:30,Sec_C,DB1_15,Start,True,female,11.0,2,4,3,3,3,Neutral,Not applicable,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22.025,45.944,759,0,60.823,20.773,41.324,-0.168,13.6,True,False,False,69.0,Multiple windows tilted,False,Passive course,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,SecondarySchool,,,
25/05/2021 8:30,Sec_C,DB1_0,Start,True,male,15.0,5,5,5,5,5,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22.025,45.944,759,0,60.823,20.773,41.324,-0.168,13.6,False,False,True,69.0,Multiple windows tilted,False,Passive course,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,SecondarySchool,,,
25/05/2021 8:30,Sec_C,DB1_11,Start,True,male,15.0,4,4,4,4,4,Neutral,Not applicable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22.025,45.944,759,0,60.823,20.773,41.324,-0.168,13.6,False,True,False,69.0,Multiple windows tilted,False,Passive course,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,25/05/2021 8:32,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_3,Start,True,female,15.0,1,2,4,1,2,Lightly,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,True,False,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_14,Start,True,male,16.0,2,3,3,4,2,Lightly,Passive course,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,False,True,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_9,Start,True,female,16.0,2,2,4,3,3,Neutral,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,True,False,False,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_8,Start,True,male,15.0,2,2,3,3,1,Neutral,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,True,False,69.0,Multiple windows tilted,True,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_5,Start,True,male,15.0,1,1,4,2,1,Lightly,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,True,False,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_6,Start,True,female,17.0,2,2,1,2,2,Lightly,Passive course,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,True,False,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_11,Start,True,male,15.0,2,3,4,4,3,Neutral,Not applicable,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,True,False,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_4,Start,True,male,15.0,4,2,3,3,3,Lightly,Passive course,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,False,True,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:34,Sec_C,DB1_15,Start,True,female,11.0,1,2,3,1,2,Neutral,Not applicable,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,True,False,False,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:35,Sec_C,DB1_10,Start,True,female,15.0,1,2,3,2,2,Neutral,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,False,True,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
31/05/2021 8:35,Sec_C,DB1_16,Start,True,female,11.0,3,3,2,3,3,Lightly,Passive course,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,26.754,35.856,689,0,69.784,251.608,46.838,0.646,16.8,False,False,True,69.0,Multiple windows tilted,False,Passive course,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,31/05/2021 8:35,SecondarySchool,,,
1/06/2021 8:30,Sec_C,DB1_7,Start,True,female,16.0,3,3,4,4,3,Lightly,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23.812,38.413,445,0,40.686,704.474,41.813,-2.504,18.5,False,False,True,70.0,Multiple windows fully open,False,Passive course,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,SecondarySchool,,,
1/06/2021 8:30,Sec_C,DB1_17,Start,True,female,11.0,4,4,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23.812,38.413,445,0,40.686,704.474,41.813,-2.504,18.5,False,True,False,70.0,Multiple windows fully open,False,Passive course,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,SecondarySchool,,,
1/06/2021 8:30,Sec_C,DB1_16,Start,True,female,11.0,3,3,3,3,3,Lightly,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23.812,38.413,445,0,40.686,704.474,41.813,-2.504,18.5,False,False,True,70.0,Multiple windows fully open,False,Passive course,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,SecondarySchool,,,
1/06/2021 8:30,Sec_C,DB1_11,Start,True,male,15.0,3,4,4,4,3,Neutral,Not applicable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23.812,38.413,445,0,40.686,704.474,41.813,-2.504,18.5,False,True,False,70.0,Multiple windows fully open,False,Passive course,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,1/06/2021 8:28,SecondarySchool,,,
1/06/2021 8:31,Sec_C,DB1_5,Start,True,male,15.0,4,4,4,4,4,Lightly,Not applicable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23.771,39.571,495,0,66.926,134.641,42.271,-2.081,18.5,False,True,False,70.0,Multiple windows fully open,False,Passive course,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,SecondarySchool,,,
1/06/2021 8:31,Sec_C,DB1_8,Start,True,male,15.0,3,4,4,4,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23.771,39.571,495,0,66.926,134.641,42.271,-2.081,18.5,False,True,False,70.0,Multiple windows fully open,False,Passive course,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,SecondarySchool,,,
1/06/2021 8:31,Sec_C,DB1_3,Start,True,female,15.0,5,4,4,3,3,Lightly,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23.771,39.571,495,0,66.926,134.641,42.271,-2.081,18.5,False,True,False,70.0,Multiple windows fully open,False,Passive course,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,SecondarySchool,,,
1/06/2021 8:31,Sec_C,DB1_15,Start,True,female,11.0,1,3,4,1,2,Lightly,Not applicable,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,23.771,39.571,495,0,66.926,134.641,42.271,-2.081,18.5,True,False,False,70.0,Multiple windows fully open,False,Passive course,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,1/06/2021 8:33,SecondarySchool,,,
4/06/2021 13:54,Sec_C,DB1_0,End,True,male,15.0,1,1,1,5,1,Neutral,Passive course,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,27.598,49.604,585,0,69.039,146.331,56.932,0.494,22.6,False,False,True,71.0,Multiple windows fully open,False,Passive course,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,SecondarySchool,,,
4/06/2021 13:54,Sec_C,DB1_9,End,True,female,16.0,4,3,4,2,3,Lightly,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,27.598,49.604,585,0,69.039,146.331,56.932,0.494,22.6,True,False,False,71.0,Multiple windows fully open,False,Passive course,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,SecondarySchool,,,
4/06/2021 13:54,Sec_C,DB1_15,End,True,female,11.0,1,2,1,3,3,Neutral,Not applicable,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,27.598,49.604,585,0,69.039,146.331,56.932,0.494,22.6,True,False,False,71.0,Multiple windows fully open,False,Passive course,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,SecondarySchool,,,
4/06/2021 13:54,Sec_C,DB1_3,End,True,female,15.0,1,2,5,1,3,Lightly,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,27.598,49.604,585,0,69.039,146.331,56.932,0.494,22.6,False,True,False,71.0,Multiple windows fully open,False,Passive course,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,4/06/2021 13:55,SecondarySchool,,,
